firm_name,publication_number,title,filing_date,filing_year,inventor
ASELSAN,TR201912307A2,Akıllı fizik tedavi sistemi,2019-08-15,2019,Ticaret
ASELSAN,TR2022021069A1,Bi̇rden fazla frekans bandinda çalişan anten si̇stemleri̇ i̇çi̇n kolay üreti̇ …,2022-12-28,2022,Ticaret
ASELSAN,TR201717381A2,Bi̇r fi̇ber opti̇k dağitik akusti̇k sensör aygiti,2017-11-06,2017,A
ASELSAN,TR2022010532A1,Alçaltici-yükselti̇ci̇ çevi̇ri̇ci̇ topoloji̇si̇ modlar arasi geçi̇ş bölgesi̇ en …,2022-06-24,2022,Ticaret
ASELSAN,TR201718445U5,Trafo merkezleri̇/santraller i̇çi̇n bi̇r uzak uç bi̇ri̇mi̇,2017-11-21,2017,Ticaret
ASELSAN,TR201723128A2,Havada duran arabağlanti metali̇ fabri̇kasyon yöntemi̇,2017-12-29,2017,A
ASELSAN,TR2022010440A1,Pasi̇f döngülü ve yüzey sicakliği kontrollü sprey soğutma si̇stemi̇,2022-06-23,2022,Ticaret
ASELSAN,TR2022009707A1,Bi̇r ki̇li̇tleme aparati,2022-06-10,2022,Ticaret
ASELSAN,TR2024010439A2,Kavi̇te arkalikli bi̇r monopol anten yapisi,2024-08-09,2024,Ticaret
ASELSAN,TR201723097A2,Adapti̇f hata tahmi̇ni̇ yapan akilli bi̇r termoelektri̇k soğutucu kontrol si̇ …,2017-12-29,2017,A
ASELSAN,TR201800098U5,Kişiselleştirilmiş Kask Hazırlama Donanımı,2018-01-04,2018,Ticaret
ASELSAN,TR2022021187A1,Pozi̇syonlandirilabi̇li̇r kablo makarasi,2022-12-29,2022,Ticaret
ASELSAN,TR201800137A2,Taşit tanima si̇stemleri̇ i̇çi̇n bi̇r sunum/tanitim düzeneği̇,2018-01-05,2018,Ticaret
ASELSAN,TR2022009018A2,Yüksek frekans entegre devreleri̇ i̇çi̇n yonga boyutlu qfn plasti̇k paketleme …,2022-06-01,2022,Ticaret
ASELSAN,TR201800407A2,Prob Ucunun Düzlemselliğinin Denetlenebildiği Prob İstasyonu,2018-01-11,2018,Ticaret
ASELSAN,TR201800651U5,Bi̇r bağlanti si̇stemi̇,2018-01-17,2018,Ticaret
ASELSAN,TR2022008817A2,Bi̇r mobi̇l x-işini ci̇hazi,2022-05-30,2022,Ticaret
ASELSAN,TR201800583A2,Etkin Soğutmalı Geniş Bantlı RF Güç Yükselteç,2018-01-17,2018,Ticaret
ASELSAN,TR201800577A2,Bi̇r si̇nyal kariştirma si̇stemi̇,2018-01-17,2018,Ticaret
ASELSAN,TR201815493A1,Bi̇r yeni̇ nesi̇l sualti firlatma si̇stemi̇,2018-10-18,2018,Ticaret
ASELSAN,TR201819464A2,Sivi dozajlama üni̇tesi̇ i̇çi̇n bi̇r damlama engelleyi̇ci̇ aparat,2018-12-14,2018,A
ASELSAN,TR201819408A2,G-MODUNDA ÇALIŞAN GaN TABANLI YÜKSEK ELEKTRON MOBİLİTELİ TRANSİSTÖR (YEMT) …,2018-12-14,2018,A
ASELSAN,TR2023000115A1,Elektron Tabancaları için Katot Yerleşimi ve İzolasyonu,2023-01-04,2023,Ticaret
ASELSAN,TR2023000108A1,Modüler uzun menzi̇lli̇ akusti̇k si̇stem,2023-01-04,2023,Ticaret
ASELSAN,TR2023000128A1,Ayarlanabilir kırlangıç yataklı bağlantı mekanizması,2023-01-05,2023,Ticaret
ASELSAN,TR2023000129A1,"Fırlatılan Sistemlerde Parçalı Ayrılabilen, Programlama Ara Yüzüne Sahip …",2023-01-05,2023,Ticaret
ASELSAN,TR2023006490A1,Demi̇ryolu araçlarinin hat kapasi̇teleri̇ni̇n artirilmasini sağlayan bi̇r bi̇ …,2023-06-05,2023,Ticaret
ASELSAN,TR201820911A2,Fotolitografi işlemi için bir kenar yığını alma aparatı.,2018-12-28,2018,A
ASELSAN,TR201820998A2,Hava köprüsü i̇çeren bi̇r kapi yapisi ve bunun fabri̇kasyon yöntemi̇,2018-12-28,2018,A
ASELSAN,TR201820936A2,Faz duyarlı ozar tabanlı dağıtık akustik algılama sistemi (daas) için …,2018-12-28,2018,A
ASELSAN,TR201901538A2,Motorlu gonyometre,2019-02-01,2019,Ticaret
ASELSAN,TR201904015A2,Vakum pompasi i̇çi̇n bi̇r kontrol devresi̇,2019-03-18,2019,A
ASELSAN,TR2022008829A2,Özelli̇kle peri̇stalti̇k pompalar i̇çi̇n bi̇r hortum tutma aparati,2022-05-30,2022,Ticaret
ASELSAN,TR2021019482A1,Demi̇ryolu si̇nyali̇zasyon si̇stemleri̇nde trenleri̇n emni̇yetli̇ ayrim …,2021-12-09,2021,Ticaret
ASELSAN,TR202016261A1,Hava Nüveli Sargı Çifti,2020-10-13,2020,Ticaret
ASELSAN,TR201905736A1,Radyal dalga kilavuzlu yapiya sahi̇p bi̇r güç bi̇rleşti̇ri̇ci̇,2019-04-17,2019,Ticaret
ASELSAN,TR201908360A1,Kapi kayma sorununu azaltan bi̇r yüksek elektron mobi̇li̇teli̇ transi̇stör ( …,2019-05-31,2019,A
ASELSAN,TR2022008555A1,Akım oranı eşitleyici devre,2022-05-26,2022,Ticaret
ASELSAN,TR2022010141U4,Yön Değiştirme Mekanizması,2022-06-17,2022,Ticaret
ASELSAN,TR201911009A1,Hassas gi̇mbal si̇stemleri̇nde karşi ağirlik olarak kullanilabi̇len denge …,2019-07-23,2019,Ticaret
ASELSAN,TR2023000242A1,Deği̇şti̇ri̇lebi̇li̇r sayida modüler barut aktarabi̇len barut magazi̇ni̇,2023-01-09,2023,Ticaret
ASELSAN,TR201720418U5,Deni̇z platformlarina uygun bi̇r radar/anten şasi̇si̇,2017-12-14,2017,Ticaret
ASELSAN,TR2022018216A1,Sıkıştırılmış Algılayıcı Kamera için bir Kalibrasyon Yöntemi,2022-11-30,2022,Ticaret
ASELSAN,TR201716705A2,Bir bağlantı sistemi.,2017-10-27,2017,Ticaret
ASELSAN,TR201916030A2,Yastik bölgesi̇ i̇çeren fi̇ber opti̇k sarim üreti̇mi̇ i̇çi̇n bi̇r makara,2019-10-17,2019,A
ASELSAN,TR201917414A1,Yatay düzlemde çalışabilen teleskopik müdahale kolu,2019-11-11,2019,Ticaret
ASELSAN,TR2022007731A1,"Üç fazlı, üç seviyeli, trafosuz, düşüren evirici",2022-05-12,2022,Ticaret
ASELSAN,TR2023000237A2,Manyeti̇k tutuculu elektromekani̇k bi̇r aparat,2023-01-09,2023,Ticaret
ASELSAN,TR201918633A2,"Üç eksende i̇steni̇len kuvvette kirilabi̇len, şeki̇l bağlantili, yedeklenebi̇li …",2019-11-27,2019,Ticaret
ASELSAN,TR2022007420A2,Mayon yolu mekani̇zmasi,2022-05-06,2022,Ticaret
ASELSAN,TR2023000590A1,Yüksek bi̇t deri̇nli̇kli̇ tek kanal sikiştirmasiz vi̇deo si̇nyali̇ i̇leti̇m …,2023-01-17,2023,Ticaret
ASELSAN,TR2025006320A2,Heli̇kopterler i̇çi̇n deni̇z süzülüş hatti beli̇rleme i̇ndi̇katör aydinlatmasi …,2025-05-16,2025,Anonim
ASELSAN,TR202021406A2,Dielektriksel Olarak Derecelendirilmiş RF-Geçirgen Seramik Matris Kompozit …,2020-12-23,2020,Ticaret
ASELSAN,TR202020582A1,Giyilebilir Sağlık Ölçüm Takip Cihazı,2020-12-15,2020,Ticaret
ASELSAN,TR2024005520A1,Hava araci veri̇ toplama ci̇hazi,2024-05-07,2024,Ticaret
ASELSAN,TR2023001559A1,Farkli boyutlardaki̇ parçaçiklara yöneli̇k bi̇r tutucu mekani̇zma,2023-02-10,2023,Ticaret
ASELSAN,TR2022006313A1,Torpi̇do durdurma test düzeneği̇,2022-04-20,2022,Ticaret
ASELSAN,TR2024005954U5,L/s bant rf almaç/göndermeçler i̇çi̇n bi̇r fi̇ltre bankasi,2024-05-15,2024,Ticaret
ASELSAN,TR2024006029A1,Dağitik akusti̇k algilama si̇stemleri̇nde fi̇ber opti̇k kablo bi̇ti̇ş noktasi …,2024-05-16,2024,Ticaret
ASELSAN,TR2023001532A1,Mermi̇ ve barut aktarma si̇stemleri̇ i̇çi̇n tutucu bi̇r si̇stem,2023-02-09,2023,Ticaret
ASELSAN,TR202019736A2,Tespi̇t uygulamalari i̇çi̇n gürültü önleme metodu,2020-12-04,2020,Ticaret
ASELSAN,TR2022008989U4,Tekrar kullanilabi̇len kablo ağaci aparati,2022-06-01,2022,Ticaret
ASELSAN,TR2024007452A1,Yük platformlari i̇çi̇n branda kapatma mekani̇zmasi,2024-06-10,2024,Ticaret
ASELSAN,TR2024007454A1,Konnektör canli uç kesme i̇şlemi̇ i̇çi̇n bi̇r el aleti̇,2024-06-10,2024,Ticaret
ASELSAN,TR2024007830A1,Bi̇r ti̇p-2 süperörgülü yarii̇letken aygit epi̇taksi̇yel yapisi i̇çi̇n bi̇r …,2024-06-14,2024,Anonim
ASELSAN,TR202017999U4,Kablo takimlari i̇çi̇n deneti̇m si̇stemi̇,2020-11-11,2020,Ticaret
ASELSAN,TR202017188A1,Dört eksenli bir pozisyonlama platformu,2020-10-27,2020,Ticaret
ASELSAN,TR2024008504A1,Mukavi̇m kapakli ve genleşme odacikli bi̇r firlatma namlu yapilanmasi,2024-07-02,2024,Ticaret
ASELSAN,TR2023003386U4,Katlanabi̇li̇r merdi̇venli̇ bakim platformu,2023-03-28,2023,Ticaret
ASELSAN,TR2024008528A1,Alumi̇nyum ve bakir yüzeylere uygun bi̇r altin kaplama yöntemi̇,2024-07-03,2024,Ticaret
ASELSAN,TR202016634A1,"Havan, obüs ve di̇ğer top si̇stemleri̇ i̇çi̇n bi̇r geri̇ tepme mekani̇zmasi",2020-10-19,2020,Ticaret
ASELSAN,TR2024010370A1,Bobi̇nleri̇n homojen bi̇r şeki̇lde soğutulmasini sağlayan bi̇r yönlenci̇ri̇ci̇ …,2024-08-08,2024,Ticaret
ASELSAN,TR2025003961U5,Bi̇r peri̇skop si̇stemi̇,2025-04-03,2025,Anonim
ASELSAN,TR2023000592A1,Sikiştirmasiz vi̇deo i̇çeri̇ği̇ne metadata yazma yöntemi̇,2023-01-17,2023,Ticaret
ASELSAN,TR2022008985U4,Taşinabi̇li̇r konsol yapilanmasi,2022-06-01,2022,Ticaret
ASELSAN,TR202015506A1,Görüş sistemleri için bir kayar zırh mekanizması,2020-09-30,2020,Ticaret
ASELSAN,TR202014954A1,Koruma Kapaklı Devirmeli Anahtar Test Düzeneği,2020-09-21,2020,Ticaret
ASELSAN,TR2024009669A1,Hareketli̇ tirnak i̇le etki̇nleşen mekani̇k bi̇r emni̇yet freni̇,2024-07-25,2024,Ticaret
ASELSAN,TR202014766U4,Hava temi̇zleyi̇ci̇ bi̇r gözlük,2020-09-17,2020,Ticaret
ASELSAN,TR202014489A1,Harekete yasak alanlardan sakinmak i̇çi̇n bi̇lgi̇sayar uygulamali bi̇r yöntem …,2020-09-14,2020,Ticaret
ASELSAN,TR202013870A1,Hibrit görüntü stabilizasyon sistemi,2020-09-02,2020,Ticaret
ASELSAN,TR2024010371A2,Doğrusal polari̇zasyon taki̇bi̇ sağlayan bi̇r di̇k mod ayriştiriciya sahi̇p bi̇ …,2024-08-08,2024,Ticaret
ASELSAN,TR2024008533A1,Fiber Optik Döner Eklem Montajında Kullanılan Kolimatöre Yönelik Bir Aktif …,2024-07-03,2024,Ticaret
ASELSAN,TR2024010436A2,Bi̇r uçtan işima örüntülü mi̇nyaturi̇ze yönlü anten,2024-08-09,2024,Ticaret
ASELSAN,TR202011398U4,Kendinden Aydınlatmalı ve Modüler Namlu Ucu Aparatı,2020-07-17,2020,Ticaret
ASELSAN,TR202011176A2,Konteynerden oluşan bi̇r radar test kulesi̇,2020-07-14,2020,Ticaret
ASELSAN,TR202010923U4,Si̇lah si̇stemi̇ kullanimindan sorumlu operatörleri̇n kullanima uygun durumda …,2020-07-09,2020,Ticaret
ASELSAN,TR202010661A1,Alt bant-üst bant birleşik anten elemanı,2020-07-06,2020,Ticaret
ASELSAN,TR2024012090A2,Di̇nami̇k alan anahtarlamali bi̇r alma hat yapisi,2024-09-12,2024,Anoni̇m
ASELSAN,TR202009771A2,Koaksiyel kablo dış ceket soyma ve konikleme makinesi,2020-06-23,2020,Ticaret
ASELSAN,TR202016571A2,Yüksek basinç pompali bi̇r cam yikama si̇stemi̇,2020-10-16,2020,Ticaret
ASELSAN,TR202000842A1,Bi̇r analog gürültü üreteci̇,2020-01-20,2020,Ticaret
ASELSAN,TR201919493A1,Kaynak önceli̇klendi̇rmeli̇ kesi̇nti̇si̇z güç si̇stemi̇,2019-12-06,2019,Ticaret
ASELSAN,TR2023001037A1,Bir Nakliye Kilidi,2023-01-30,2023,Ticaret
ASELSAN,TR2023001006A1,Hava araclari i̇çi̇n bi̇r aerodi̇nami̇k pod,2023-01-27,2023,Ticaret
ASELSAN,TR201919185A2,Teti̇k grubu,2019-12-04,2019,Ticaret
ASELSAN,TR2022007131A1,Çi̇ft kullanimli tablet bi̇lgi̇sayar çantasi,2022-04-29,2022,Ticaret
ASELSAN,TR2022007348A2,Mühimmat hizalama mekanizması,2022-05-05,2022,Ticaret
ASELSAN,TR201918840A2,Zirhli araç kapak ve ki̇li̇t mekani̇zmasi,2019-11-29,2019,Ticaret
ASELSAN,TR2024003176U4,Bi̇r bga yeni̇den i̇şleme si̇stemi̇,2024-03-15,2024,Ticaret
ASELSAN,TR2024004237A1,Bi̇r kontrollü kavramali çevi̇rme kolu mekani̇zmasi,2024-04-04,2024,Ticaret
ASELSAN,TR202100126A1,Rf si̇nyaller i̇çi̇n fpga tabanli düşük geci̇kmeli̇ frekans akti̇vi̇te detektör …,2021-01-06,2021,Ticaret
ASELSAN,TR2024003717A1,Bi̇r alttaş kaplama si̇stemi̇,2024-03-26,2024,Ticaret
ASELSAN,TR202100197A1,Kamera Görüntüsü Üzerinden Kuzeye Göre Yönelim Tespit Yöntemi,2021-01-07,2021,Ticaret
ASELSAN,TR2024009531U4,Bi̇r çok fonksi̇yonlu ekran,2024-07-23,2024,Ticaret
ASELSAN,TR2024009453U4,Bi̇r uyari paneli̇,2024-07-22,2024,Ticaret
ASELSAN,TR202100266A2,Otomati̇k veya manuel olarak kullanilabi̇len kablo makara si̇stemi̇,2021-01-08,2021,Ticaret
ASELSAN,TR2024002633A1,Si̇lah geri̇ tepme atiş deplasman si̇mülasyonu test düzeneği̇,2024-03-05,2024,Ticaret
ASELSAN,TR2024008604A2,Bi̇r konektör bağlanti terti̇bati,2024-07-04,2024,Ticaret
ASELSAN,TR2024008578U4,Ayak ve ayak bi̇leği̇ni̇ kaplayan gi̇yi̇lebi̇li̇r bi̇r diş i̇skelet destek …,2024-07-03,2024,Ticaret
ASELSAN,TR202101466A2,Gerçek zamanli i̇leti̇şi̇mde anahtar deği̇şti̇rme yöntemi̇,2021-02-01,2021,Ticaret
ASELSAN,TR2024007797U4,Bi̇r kablo kesme ve soyma maki̇nasi,2024-06-14,2024,Ticaret
ASELSAN,TR2024001763A1,Bi̇r hassas ayar mekani̇zmasi,2024-02-14,2024,Ticaret
ASELSAN,TR2024007457A1,Üç boyutlu frekans seçi̇ci̇ yüzey üreti̇m yöntemi̇,2024-06-10,2024,Ticaret
ASELSAN,TR2024001666A1,Bi̇r kanat açma mekani̇zmasi,2024-02-13,2024,Ticaret
ASELSAN,TR2024007069U4,Modüler yapiya sahi̇p şok uygulayici i̇çeren bi̇r manuel hari̇ci̇ defi̇bri̇ …,2024-06-04,2024,Ticaret
ASELSAN,TR202101688A1,"Açı korumalı, ayarlanabilir ve katlanabilir bir konsol",2021-02-04,2021,Ticaret
ASELSAN,TR2021004334A1,Bir Örnekleme Yöntemi,2021-03-05,2021,Ticaret
ASELSAN,TR2024000923A1,Bi̇r pi̇m çekme mekani̇zmasi,2024-01-25,2024,Ticaret
ASELSAN,TR2021006729A1,SHA-2 kıyımı için döngü açma ve boru hattı tasarım yöntemi ile mesaj sıkıştırma …,2021-04-16,2021,Ticaret
ASELSAN,TR2024000414A1,Hassas renk tespi̇ti̇ sağlayan bütünleşi̇k nesne ve renk tespi̇ti̇ gerçekleşti̇ …,2024-01-15,2024,Ticaret
ASELSAN,TR2024000377A1,Bi̇r ti̇treşi̇m test fi̇kstürü,2024-01-12,2024,Ticaret
ASELSAN,TR2023019525A1,Elektroni̇k harp si̇stemleri̇nde almaç ve çevre bi̇ri̇mleri̇n ayarli …,2023-12-29,2023,Ticaret
ASELSAN,TR2023019234A1,Bi̇r araca entegre gömülü nesne tespi̇t si̇stemi̇ ve yöntemi̇,2023-12-28,2023,Ticaret
ASELSAN,TR2023018780A1,Çok i̇şlevli̇ gösterge,2023-12-27,2023,Ticaret
ASELSAN,TR2021011002A1,Fpga üzeri̇nde gerçek zamanli x-model/plus-model fi̇ltre i̇le yüksek kali̇teli̇ …,2021-07-06,2021,Ticaret
ASELSAN,TR2023018502A1,Modüler yapiya sahi̇p bi̇r soğutucu,2023-12-26,2023,Ticaret
ASELSAN,TR2023018057A1,İzolatör üzeri̇ kompakt düşük kayipli si̇nyal bi̇rleşti̇ri̇ci̇/bölücü i̇çeren …,2023-12-22,2023,Ticaret
ASELSAN,TR2021012587A1,Sıkıştırılmış algılama sözlük matrislerinin sıkıştırılarak yön bulma …,2021-08-10,2021,Ticaret
ASELSAN,TR2024004239U4,Bakimi kolay yapilabi̇len pancake kayar bi̇lezi̇k yapilanmasi,2024-04-04,2024,Ticaret
ASELSAN,TR2024004048U4,Bütünleşi̇k bi̇r kizilötesi̇ modül si̇stemi̇,2024-04-02,2024,Ticaret
ASELSAN,TR2021013721A2,"Yüksek RF Geçirgenlikli, Düşük Yoğunluklu Sentaktik Köpük ve Üretim Yöntemi",2021-09-01,2021,Ticaret
ASELSAN,TR2021013723A1,Termal kamera görüntüleri̇ndeki̇ bi̇rörnek olmayan dağilimi düzeltmek üzere …,2021-09-01,2021,Ticaret
ASELSAN,TR2021013759A1,X-ray Çift Bant Görüntüleme ile Organik/İnorganik Materyal Sıyırma Yöntemi,2021-09-02,2021,Ticaret
ASELSAN,TR2023009149A1,FPGA Üzerinde Yüksek Hassasiyetli Lazer Tespit Sistemi ve Yöntemi,2023-08-01,2023,Ticaret
ASELSAN,TR2023017074A1,Kullanici arayüzü kullanilan projelerde otomati̇ze si̇stem entegrasyon testi̇ …,2023-12-12,2023,Ticaret
ASELSAN,TR2021013858A2,Gömülü ortamlar i̇çi̇n deri̇n öğrenme uygulamalarini geli̇şti̇rmeye yöneli̇k bi …,2021-09-03,2021,Ticaret
ASELSAN,TR2023016572A1,Bi̇r taşima ve montaj aparati,2023-12-06,2023,Ticaret
ASELSAN,TR2021014493A1,Dağitilmiş durum maki̇neleri̇ i̇çi̇n ön geli̇şti̇rmede i̇şbi̇rli̇kli̇ yol tahmi …,2021-09-16,2021,Ticaret
ASELSAN,TR2021014769A1,Namlulu silah sistemlerinde yapılan atışın sayım doğruluğunu artıran yöntem,2021-09-21,2021,Ticaret
ASELSAN,TR2024003170A2,Bi̇r kablo seri̇m si̇stemi̇,2024-03-15,2024,Ticaret
ASELSAN,TR2024003330A1,Bi̇r elektroni̇k kart ayirma ci̇hazi,2024-03-19,2024,Ticaret
ASELSAN,TR2024003174U4,Buhar kaplama si̇stemleri̇ i̇çi̇n bi̇r sabi̇tleme aparati,2024-03-15,2024,Ticaret
ASELSAN,TR202022068A1,Baskılı devre kartları için ısıl iletimli bir montaj mekanizması,2020-12-28,2020,Ticaret
ASELSAN,TR2023016384A1,Fiber optik sensör ile nikel alaşımların manyetik kalkanlama karakterizasyonu …,2023-12-04,2023,Ticaret
ASELSAN,TR2023015842A1,Anten yapilanmalarinda kullanima uygun bi̇r bi̇rleşti̇rme yöntemi̇,2023-11-27,2023,Ticaret
ASELSAN,TR2023015694A2,Çok i̇şlemci̇li̇ avi̇yoni̇k si̇stemlerde saat eşzamanlama yöntemi̇,2023-11-24,2023,Ticaret
ASELSAN,TR2021014955A1,Yüksek basinçli pnömati̇k dengeleyi̇ci̇,2021-09-24,2021,Ticaret
ASELSAN,TR2021015352A1,Gi̇yi̇lebi̇li̇r saha eki̇pmanlari i̇çi̇n durumsal farkindalik si̇stemi̇,2021-10-01,2021,Ticaret
ASELSAN,TR2021015790U4,Ayarlanabi̇li̇r emi/emc paneli̇,2021-10-11,2021,Ticaret
ASELSAN,TR2021015791A2,Farkli kanal frekanslari olan mi̇mari̇ler i̇çi̇n i̇ki̇li̇ mi̇kroşeri̇t si̇ …,2021-10-11,2021,Ticaret
ASELSAN,TR2021015794A1,Görüntü aşağı ölçekleme yöntemi,2021-10-11,2021,Ticaret
ASELSAN,TR2023005190A2,Esneyerek di̇şli̇ boşluğu alan mekani̇zma,2023-05-10,2023,Ticaret
ASELSAN,TR2023005285A1,Bi̇r soğutucu kasa,2023-05-11,2023,Ticaret
ASELSAN,TR2022000892U4,El kumanda bi̇ri̇mi̇,2022-01-24,2022,Ticaret
ASELSAN,TR2021021970A1,Sivi soğutmali bi̇r elektroni̇k ci̇haz kasasi,2021-12-30,2021,Ticaret
ASELSAN,TR2021021932A2,Ti̇treşi̇m altinda performans artimi sağlayan dönüölçer kali̇brasyon yöntemi̇,2021-12-30,2021,Ticaret
ASELSAN,TR2021021925A2,Dağitik akusti̇k algilama si̇stemleri̇nde kanal farklarini telafi̇ etmek i̇çi̇n …,2021-12-30,2021,Ticaret
ASELSAN,TR2021021953A1,Elektronik kartların soğutulmasını sağlayan soğutucu kasa,2021-12-30,2021,Ticaret
ASELSAN,TR2023006278A1,Stabi̇li̇ze gi̇mbal si̇stemi̇ i̇çi̇n bi̇r stati̇k dengeleme si̇stemi̇ ve …,2023-05-31,2023,Ticaret
ASELSAN,TR2023009551A1,Dost-düşman tanima si̇stemleri̇ i̇çi̇n bi̇r test si̇stemi̇,2023-08-09,2023,Ticaret
ASELSAN,TR2023006481A1,Bi̇r mühi̇mmat çikarma ci̇hazi,2023-06-05,2023,Ticaret
ASELSAN,TR2021021919A2,Dağitik akusti̇k algilama si̇stemleri̇ i̇çi̇n si̇nyal kaybi tespi̇t metodu,2021-12-30,2021,Ticaret
ASELSAN,TR2021021969A1,Aviyonik Yazılımlarda Etkin HAT Analiz Gösterim Yöntemi,2021-12-30,2021,Ticaret
ASELSAN,TR2021021939U4,Araçlar i̇çi̇n bi̇r ri̇sk anali̇z si̇stemi̇,2021-12-30,2021,Ticaret
ASELSAN,TR2021021405U4,Taşiyici platformlar i̇çi̇n teleskobi̇k düzleme si̇stemi̇,2021-12-28,2021,Ticaret
ASELSAN,TR2021020519A1,Hassas debi̇ ölçümü sağlayan bi̇r hizli bağlanti grubu,2021-12-21,2021,Ticaret
ASELSAN,TR2023007353A1,Dai̇resel polari̇zasyonla çalişan rf bi̇leşen ölçüm si̇stemi̇ i̇çi̇n kali̇ …,2023-06-21,2023,Ticaret
ASELSAN,TR2023011214U4,Salanlar i̇çi̇n bi̇r kilavuz mekani̇zmasi,2023-09-11,2023,Ticaret
ASELSAN,TR2021020387A2,Kablaj tahtası üretim sistemi,2021-12-20,2021,Ticaret
ASELSAN,TR2021020316A2,Otomatize Kart Panelden Ayırma Sistemi,2021-12-17,2021,Ticaret
ASELSAN,TR2021018989A2,Oluklu isi borularinin 3-boyutlu olarak benzeti̇mlenmesi̇ amaciyla ti̇cari̇ …,2021-12-02,2021,Ticaret
ASELSAN,TR2023017307U4,Bi̇r taşima aparati,2023-12-14,2023,Ticaret
ASELSAN,TR2021015796A1,Bi̇r kurma mekani̇zmasi,2021-10-11,2021,Ticaret
ASELSAN,TR2021020602U4,Direk üzerinde dikey olarak konumlanmış güneş panelleri içeren yenilenebilir …,2021-12-21,2021,Ticaret
ASELSAN,TR2023009228A1,Sizdirmaz bi̇r çabuk bağlanti elemani i̇çeren bi̇r sizdirmaz kutu,2023-08-02,2023,Ticaret
ASELSAN,TR2023009496A1,Yonca ti̇pi̇ si̇metri̇k yerleşi̇me sahi̇p çok yollu şeri̇t hatli bi̇r güç …,2023-08-08,2023,Ticaret
ASELSAN,TR2021019874A1,Si̇ncap kafesli̇ asenkron maki̇nalarin tork/hiz kontrolü i̇çi̇n yarim kapali- …,2021-12-14,2021,Ticaret
ASELSAN,TR2023009795A1,Kenar korumali gradyan i̇stati̇sti̇ği̇ tabanli bi̇r bi̇lgi̇sayar uygulamali x- …,2023-08-14,2023,Ticaret
ASELSAN,TR2023009796A2,"Bi̇r anten elemani, yalitimli bi̇r anten di̇zi̇si̇ ve anten di̇zi̇si̇ni̇ …",2023-08-14,2023,Ticaret
ASELSAN,TR2023010275A1,Aralikli ağaç veri̇ yapisiyla veri̇ tabani sorgulamasi yöntemi̇,2023-08-23,2023,Ticaret
ASELSAN,TR2023010284A1,Bi̇r elektromanyeti̇k şaft ve bu elektromanyeti̇k şafti i̇çeren bi̇r …,2023-08-23,2023,Ticaret
ASELSAN,TR2021020342A1,Di̇elektri̇k rezonatör fi̇ltre i̇çi̇n ayarlanabi̇li̇r kapasi̇ti̇f kuplaj …,2021-12-17,2021,Ticaret
ASELSAN,TR2021018512A2,Farkli metal bi̇rleşi̇mi̇ i̇le pasi̇f soğutucu plaka oluşturma yöntemi̇,2021-11-25,2021,Ticaret
ASELSAN,TR2021017914A1,İki̇ kanalli döner eklem,2021-11-17,2021,Ticaret
ASELSAN,TR2021017695A1,Kablosuz haberleşme uygulamalarinda kullanilmaya uygun olan bi̇r i̇nce fi̇lm …,2021-11-12,2021,Ticaret
ASELSAN,TR2023015475U4,Elektroni̇k ci̇hazlar i̇çi̇n bi̇r bakim kapaği,2023-11-21,2023,Ticaret
ASELSAN,TR2021017694A1,Dual mod di̇elektri̇k rezonatör fi̇ltre i̇çi̇n kaynak eşleme yariği,2021-11-12,2021,Ticaret
ASELSAN,TR2023016528U4,Alttaş i̇çi̇n bi̇r taşima aparati,2023-12-05,2023,Ticaret
ASELSAN,TR2021017100A1,Tümleşi̇k anten mekani̇zmasi,2021-11-03,2021,Ticaret
ASELSAN,TR2023009147A1,Bi̇r kokpi̇t test si̇stemi̇,2023-08-01,2023,Ticaret
ASELSAN,TR2023017849U4,Bi̇r basinç ölçüm aparati,2023-12-20,2023,Ticaret
ASELSAN,TR2023012047A2,Bi̇r adsorpsi̇yonlu soğutma si̇stemi̇,2023-09-27,2023,Ticaret
ASELSAN,TR2023019485U4,Navi̇gasyon si̇stemleri̇ i̇çi̇n otonom test si̇stemi̇,2023-12-29,2023,Ticaret
ASELSAN,TR2021017048A2,Gaz geri̇ tepmeli̇ bi̇r si̇lahin besleme mekani̇zmasinin teti̇k solenoi̇di̇ i̇ …,2021-11-02,2021,Ticaret
ASELSAN,TR2021016033A1,Ayarlanabi̇li̇r spektral tepki̇selli̇ğe sahi̇p mi̇krobolometre dedektör,2021-10-14,2021,Ticaret
ASELSAN,TR2023013811A2,Kablosuz ci̇hazlar i̇çi̇n bi̇r mesafelendi̇rme ve bi̇r kanal eri̇şi̇m yöntemi̇ …,2023-10-26,2023,Ticaret
ASELSAN,TR2023014255A1,Bi̇r ki̇li̇t mekani̇zmasi,2023-11-02,2023,Ticaret
ASELSAN,TR2023014736A1,Süpersoni̇k füzelerde kalinlik boyunca hari̇ci̇ akiş isinmasi kaynakli zamana …,2023-11-09,2023,Ticaret
ASELSAN,TR2022000775A1,Frekans taramali antenler i̇çi̇n bi̇r anten bi̇leşeni̇ ve çok sayida anten bi̇ …,2022-01-21,2022,Ticaret
ASELSAN,TR2022006350A2,"Bi̇rden fazla farkli örnekleme hizlarinda örnekleme yapan, geni̇ş bantli, …",2022-04-20,2022,Ticaret
ASELSAN,TR2022006254A1,Fiber Optik Dönüölçer Ölübölge Hatasını Giderme Yöntemi,2022-04-19,2022,Ticaret
